,Date,State,Temperature
14952,1/1/12,Iowa,-2.616
14953,2/1/12,Iowa,-0.975
14954,3/1/12,Iowa,11.277
14955,4/1/12,Iowa,11.723
14956,5/1/12,Iowa,19.045
14957,6/1/12,Iowa,22.684
14958,7/1/12,Iowa,27.277
14959,8/1/12,Iowa,22.611
14960,9/1/12,Iowa,17.511
14961,10/1/12,Iowa,9.782
14962,11/1/12,Iowa,4.507
14963,12/1/12,Iowa,-1.922
14964,1/1/02,Kansas,1.097
14965,2/1/02,Kansas,2.193
14966,3/1/02,Kansas,4.039
14967,4/1/02,Kansas,13.667
14968,5/1/02,Kansas,17.189
14969,6/1/02,Kansas,25.492
14970,7/1/02,Kansas,27.645
14971,8/1/02,Kansas,26.241
14972,9/1/02,Kansas,21.904
14973,10/1/02,Kansas,10.533
14974,11/1/02,Kansas,6.022
14975,12/1/02,Kansas,1.987
14976,1/1/03,Kansas,-0.04
14977,2/1/03,Kansas,-0.247
14978,3/1/03,Kansas,6.913
14979,4/1/03,Kansas,13.504
14980,5/1/03,Kansas,17.678
14981,6/1/03,Kansas,21.855
14982,7/1/03,Kansas,28.178
14983,8/1/03,Kansas,27.3
14984,9/1/03,Kansas,19.019
14985,10/1/03,Kansas,14.827
14986,11/1/03,Kansas,5.939
14987,12/1/03,Kansas,1.972
14988,1/1/04,Kansas,-0.83
14989,2/1/04,Kansas,-0.062
14990,3/1/04,Kansas,9.634
14991,4/1/04,Kansas,12.835
14992,5/1/04,Kansas,19.784
14993,6/1/04,Kansas,22.216
14994,7/1/04,Kansas,24.537
14995,8/1/04,Kansas,23.097
14996,9/1/04,Kansas,22.058
14997,10/1/04,Kansas,14.494
14998,11/1/04,Kansas,7.054
14999,12/1/04,Kansas,2.005
15000,1/1/05,Kansas,-1.069
15001,2/1/05,Kansas,4.041
15002,3/1/05,Kansas,7.11
15003,4/1/05,Kansas,12.794
15004,5/1/05,Kansas,18.117
15005,6/1/05,Kansas,24.144
15006,7/1/05,Kansas,26.548
15007,8/1/05,Kansas,25.627
15008,9/1/05,Kansas,22.816
15009,10/1/05,Kansas,14.418
15010,11/1/05,Kansas,8.258
15011,12/1/05,Kansas,-0.58
15012,1/1/06,Kansas,5.153
15013,2/1/06,Kansas,1.468
15014,3/1/06,Kansas,7.591
15015,4/1/06,Kansas,15.395
15016,5/1/06,Kansas,19.239
15017,6/1/06,Kansas,24.777
15018,7/1/06,Kansas,27.814
15019,8/1/06,Kansas,26.427
15020,9/1/06,Kansas,18.537
15021,10/1/06,Kansas,12.949
15022,11/1/06,Kansas,7.278
15023,12/1/06,Kansas,2.223
15024,1/1/07,Kansas,-2.746
15025,2/1/07,Kansas,-1.049
15026,3/1/07,Kansas,11.323
15027,4/1/07,Kansas,10.608
15028,5/1/07,Kansas,19.27
15029,6/1/07,Kansas,22.843
15030,7/1/07,Kansas,26.126
15031,8/1/07,Kansas,27.945
15032,9/1/07,Kansas,21.872
15033,10/1/07,Kansas,15.233
15034,11/1/07,Kansas,7.028
15035,12/1/07,Kansas,-1.444
15036,1/1/08,Kansas,-1.171
15037,2/1/08,Kansas,0.176
15038,3/1/08,Kansas,6.379
15039,4/1/08,Kansas,10.356
15040,5/1/08,Kansas,17.598
15041,6/1/08,Kansas,23.726
15042,7/1/08,Kansas,26.449
15043,8/1/08,Kansas,24.547
15044,9/1/08,Kansas,19.679
15045,10/1/08,Kansas,13.2
15046,11/1/08,Kansas,7.299
15047,12/1/08,Kansas,-1.083
15048,1/1/09,Kansas,-0.351
15049,2/1/09,Kansas,4.339
15050,3/1/09,Kansas,7.041
15051,4/1/09,Kansas,11.245
15052,5/1/09,Kansas,17.745
15053,6/1/09,Kansas,24.008
15054,7/1/09,Kansas,24.808
15055,8/1/09,Kansas,24.149
15056,9/1/09,Kansas,19.058
15057,10/1/09,Kansas,9.52
15058,11/1/09,Kansas,8.922
15059,12/1/09,Kansas,-2.956
15060,1/1/10,Kansas,-2.569
15061,2/1/10,Kansas,-1.117
15062,3/1/10,Kansas,6.904
15063,4/1/10,Kansas,14.438
15064,5/1/10,Kansas,17.156
15065,6/1/10,Kansas,25.451
15066,7/1/10,Kansas,27.041
15067,8/1/10,Kansas,27.077
15068,9/1/10,Kansas,22.058
15069,10/1/10,Kansas,15.269
15070,11/1/10,Kansas,6.772
15071,12/1/10,Kansas,0.292
15072,1/1/11,Kansas,-2.53
15073,2/1/11,Kansas,-0.805
15074,3/1/11,Kansas,6.903
15075,4/1/11,Kansas,13.006
15076,5/1/11,Kansas,17.438
15077,6/1/11,Kansas,25.36
15078,7/1/11,Kansas,29.891
15079,8/1/11,Kansas,27.657
15080,9/1/11,Kansas,19.538
15081,10/1/11,Kansas,14.349
15082,11/1/11,Kansas,6.812
15083,12/1/11,Kansas,0.735
15084,1/1/12,Kansas,2.298
15085,2/1/12,Kansas,2.828
15086,3/1/12,Kansas,13.14
15087,4/1/12,Kansas,15.24
15088,5/1/12,Kansas,20.964
15089,6/1/12,Kansas,25.754
15090,7/1/12,Kansas,29.673
15091,8/1/12,Kansas,25.295
15092,9/1/12,Kansas,20.608
15093,10/1/12,Kansas,12.412
15094,11/1/12,Kansas,8.333
15095,12/1/12,Kansas,1.5
15096,1/1/02,Kentucky,3.477
15097,2/1/02,Kentucky,4.009
15098,3/1/02,Kentucky,7.591
15099,4/1/02,Kentucky,15.112
15100,5/1/02,Kentucky,17.4
15101,6/1/02,Kentucky,24.217
15102,7/1/02,Kentucky,26.369
15103,8/1/02,Kentucky,25.712
15104,9/1/02,Kentucky,22.736
15105,10/1/02,Kentucky,14.322
15106,11/1/02,Kentucky,6.833
15107,12/1/02,Kentucky,2.659
15108,1/1/03,Kentucky,-1.875
15109,2/1/03,Kentucky,0.93
15110,3/1/03,Kentucky,9.469
15111,4/1/03,Kentucky,14.535
15112,5/1/03,Kentucky,18.511
15113,6/1/03,Kentucky,21.154
15114,7/1/03,Kentucky,24.68
15115,8/1/03,Kentucky,24.989
15116,9/1/03,Kentucky,19.606
15117,10/1/03,Kentucky,13.997
15118,11/1/03,Kentucky,10.621
15119,12/1/03,Kentucky,2.99
15120,1/1/04,Kentucky,0.251
15121,2/1/04,Kentucky,2.703
15122,3/1/04,Kentucky,9.846
15123,4/1/04,Kentucky,13.602
15124,5/1/04,Kentucky,21.165
15125,6/1/04,Kentucky,22.943
15126,7/1/04,Kentucky,24.118
15127,8/1/04,Kentucky,22.397
15128,9/1/04,Kentucky,20.983
15129,10/1/04,Kentucky,15.64
15130,11/1/04,Kentucky,10.544
15131,12/1/04,Kentucky,2.413
15132,1/1/05,Kentucky,3.762
15133,2/1/05,Kentucky,4.976
15134,3/1/05,Kentucky,6.108
15135,4/1/05,Kentucky,14.102
15136,5/1/05,Kentucky,17.081
15137,6/1/05,Kentucky,23.953
15138,7/1/05,Kentucky,25.716
15139,8/1/05,Kentucky,26.105
15140,9/1/05,Kentucky,22.514
15141,10/1/05,Kentucky,14.649
15142,11/1/05,Kentucky,9.428
15143,12/1/05,Kentucky,0.752
15144,1/1/06,Kentucky,6.208
15145,2/1/06,Kentucky,2.322
15146,3/1/06,Kentucky,7.982
15147,4/1/06,Kentucky,15.963
15148,5/1/06,Kentucky,17.576
15149,6/1/06,Kentucky,22.567
15150,7/1/06,Kentucky,25.458
15151,8/1/06,Kentucky,25.713
15152,9/1/06,Kentucky,18.78
15153,10/1/06,Kentucky,12.553
15154,11/1/06,Kentucky,8.765
15155,12/1/06,Kentucky,5.442
15156,1/1/07,Kentucky,3.291
15157,2/1/07,Kentucky,-1.339
15158,3/1/07,Kentucky,11.935
15159,4/1/07,Kentucky,12.134
15160,5/1/07,Kentucky,20.474
15161,6/1/07,Kentucky,23.852
15162,7/1/07,Kentucky,24.174
15163,8/1/07,Kentucky,27.661
15164,9/1/07,Kentucky,22.656
15165,10/1/07,Kentucky,17.106
15166,11/1/07,Kentucky,8.107
15167,12/1/07,Kentucky,4.762
15168,1/1/08,Kentucky,0.764
15169,2/1/08,Kentucky,2.864
15170,3/1/08,Kentucky,7.446
15171,4/1/08,Kentucky,13.364
15172,5/1/08,Kentucky,17.131
15173,6/1/08,Kentucky,24.129
15174,7/1/08,Kentucky,24.598
15175,8/1/08,Kentucky,23.818
15176,9/1/08,Kentucky,22.07
15177,10/1/08,Kentucky,13.938
15178,11/1/08,Kentucky,6.644
15179,12/1/08,Kentucky,2.648
15180,1/1/09,Kentucky,-1.041
15181,2/1/09,Kentucky,3.753
15182,3/1/09,Kentucky,9.212
15183,4/1/09,Kentucky,13.488
15184,5/1/09,Kentucky,18.824
15185,6/1/09,Kentucky,23.917
15186,7/1/09,Kentucky,22.715
15187,8/1/09,Kentucky,23.631
15188,9/1/09,Kentucky,21.009
15189,10/1/09,Kentucky,12.376
15190,11/1/09,Kentucky,9.971
15191,12/1/09,Kentucky,2.06
15192,1/1/10,Kentucky,-1.202
15193,2/1/10,Kentucky,-0.76
15194,3/1/10,Kentucky,8.298
15195,4/1/10,Kentucky,15.83
15196,5/1/10,Kentucky,20.159
15197,6/1/10,Kentucky,25.668
15198,7/1/10,Kentucky,26.355
15199,8/1/10,Kentucky,26.252
15200,9/1/10,Kentucky,21.668
15201,10/1/10,Kentucky,14.873
15202,11/1/10,Kentucky,8.769
15203,12/1/10,Kentucky,-1.465
15204,1/1/11,Kentucky,-0.96
15205,2/1/11,Kentucky,4.013
15206,3/1/11,Kentucky,8.93
15207,4/1/11,Kentucky,15.137
15208,5/1/11,Kentucky,18.536
15209,6/1/11,Kentucky,24.178
15210,7/1/11,Kentucky,27.067
15211,8/1/11,Kentucky,24.968
15212,9/1/11,Kentucky,19.787
15213,10/1/11,Kentucky,13.404
15214,11/1/11,Kentucky,10.333
15215,12/1/11,Kentucky,5.184
15216,1/1/12,Kentucky,3.707
15217,2/1/12,Kentucky,5.177
15218,3/1/12,Kentucky,14.664
15219,4/1/12,Kentucky,14.239
15220,5/1/12,Kentucky,21.385
15221,6/1/12,Kentucky,23.133
15222,7/1/12,Kentucky,27.608
15223,8/1/12,Kentucky,24.201
15224,9/1/12,Kentucky,20.121
15225,10/1/12,Kentucky,13.171
15226,11/1/12,Kentucky,6.702
15227,12/1/12,Kentucky,6.223
15228,1/1/02,Louisiana,11.155
15229,2/1/02,Louisiana,10.024
15230,3/1/02,Louisiana,14.956
15231,4/1/02,Louisiana,21.196
15232,5/1/02,Louisiana,23.659
15233,6/1/02,Louisiana,26.526
15234,7/1/02,Louisiana,28.334
15235,8/1/02,Louisiana,28.003
15236,9/1/02,Louisiana,26.34
15237,10/1/02,Louisiana,21.235
15238,11/1/02,Louisiana,13.775
15239,12/1/02,Louisiana,10.788
15240,1/1/03,Louisiana,7.939
15241,2/1/03,Louisiana,10.772
15242,3/1/03,Louisiana,15.387
15243,4/1/03,Louisiana,19.644
15244,5/1/03,Louisiana,25.107
15245,6/1/03,Louisiana,26.704
15246,7/1/03,Louisiana,27.81
15247,8/1/03,Louisiana,28.433
15248,9/1/03,Louisiana,24.886
15249,10/1/03,Louisiana,20.365
15250,11/1/03,Louisiana,17.079
15251,12/1/03,Louisiana,10.043
15252,1/1/04,Louisiana,10.371
15253,2/1/04,Louisiana,9.834
15254,3/1/04,Louisiana,17.758
15255,4/1/04,Louisiana,19.092
15256,5/1/04,Louisiana,23.774
15257,6/1/04,Louisiana,26.659
15258,7/1/04,Louisiana,27.837
15259,8/1/04,Louisiana,26.797
15260,9/1/04,Louisiana,25.817
15261,10/1/04,Louisiana,23.576
15262,11/1/04,Louisiana,16.949
15263,12/1/04,Louisiana,10.159
15264,1/1/05,Louisiana,12.271
15265,2/1/05,Louisiana,13.119
15266,3/1/05,Louisiana,14.779
15267,4/1/05,Louisiana,18.915
15268,5/1/05,Louisiana,22.977
15269,6/1/05,Louisiana,27.237
15270,7/1/05,Louisiana,28.444
15271,8/1/05,Louisiana,28.969
15272,9/1/05,Louisiana,27.756
15273,10/1/05,Louisiana,19.993
15274,11/1/05,Louisiana,16.563
15275,12/1/05,Louisiana,9.901
15276,1/1/06,Louisiana,13.215
15277,2/1/06,Louisiana,10.794
15278,3/1/06,Louisiana,16.947
15279,4/1/06,Louisiana,21.914
15280,5/1/06,Louisiana,23.899
15281,6/1/06,Louisiana,27.082
15282,7/1/06,Louisiana,28.243
15283,8/1/06,Louisiana,29.057
15284,9/1/06,Louisiana,24.9
15285,10/1/06,Louisiana,20.413
15286,11/1/06,Louisiana,14.852
15287,12/1/06,Louisiana,11.418
15288,1/1/07,Louisiana,9.911
15289,2/1/07,Louisiana,10.611
15290,3/1/07,Louisiana,17.909
15291,4/1/07,Louisiana,18.003
15292,5/1/07,Louisiana,23.703
15293,6/1/07,Louisiana,27.115
15294,7/1/07,Louisiana,27.186
15295,8/1/07,Louisiana,29.323
15296,9/1/07,Louisiana,26.314
15297,10/1/07,Louisiana,21.089
15298,11/1/07,Louisiana,15.791
15299,12/1/07,Louisiana,13.297
15300,1/1/08,Louisiana,9.297
15301,2/1/08,Louisiana,13.163
15302,3/1/08,Louisiana,15.983
15303,4/1/08,Louisiana,19.389
15304,5/1/08,Louisiana,23.765
15305,6/1/08,Louisiana,27.647
15306,7/1/08,Louisiana,28.639
15307,8/1/08,Louisiana,27.632
15308,9/1/08,Louisiana,24.683
15309,10/1/08,Louisiana,19.258
15310,11/1/08,Louisiana,14.332
15311,12/1/08,Louisiana,11.662
15312,1/1/09,Louisiana,10.457
15313,2/1/09,Louisiana,13.507
15314,3/1/09,Louisiana,16.194
15315,4/1/09,Louisiana,18.998
15316,5/1/09,Louisiana,23.901
15317,6/1/09,Louisiana,27.964
15318,7/1/09,Louisiana,28.441
15319,8/1/09,Louisiana,27.745
15320,9/1/09,Louisiana,25.6
15321,10/1/09,Louisiana,19.686
15322,11/1/09,Louisiana,15.151
15323,12/1/09,Louisiana,9.172
15324,1/1/10,Louisiana,7.674
15325,2/1/10,Louisiana,7.367
15326,3/1/10,Louisiana,13.281
15327,4/1/10,Louisiana,20.052
15328,5/1/10,Louisiana,25.519
15329,6/1/10,Louisiana,28.919
15330,7/1/10,Louisiana,28.943
15331,8/1/10,Louisiana,29.81
15332,9/1/10,Louisiana,26.944
15333,10/1/10,Louisiana,20.557
15334,11/1/10,Louisiana,15.454
15335,12/1/10,Louisiana,9.215
15336,1/1/11,Louisiana,8.426
15337,2/1/11,Louisiana,11.541
15338,3/1/11,Louisiana,17.091
15339,4/1/11,Louisiana,21.619
15340,5/1/11,Louisiana,23.612
15341,6/1/11,Louisiana,29.111
15342,7/1/11,Louisiana,29.379
15343,8/1/11,Louisiana,30.663
15344,9/1/11,Louisiana,24.974
15345,10/1/11,Louisiana,19.173
15346,11/1/11,Louisiana,15.851
15347,12/1/11,Louisiana,11.076
15348,1/1/12,Louisiana,13.089
15349,2/1/12,Louisiana,13.638
15350,3/1/12,Louisiana,19.996
15351,4/1/12,Louisiana,21.034
15352,5/1/12,Louisiana,25.053
15353,6/1/12,Louisiana,27.344
15354,7/1/12,Louisiana,28.336
15355,8/1/12,Louisiana,28.155
15356,9/1/12,Louisiana,25.707
15357,10/1/12,Louisiana,19.303
15358,11/1/12,Louisiana,14.414
15359,12/1/12,Louisiana,13.125
15360,1/1/02,Maine,-5.858
15361,2/1/02,Maine,-6.166
15362,3/1/02,Maine,-2.535
15363,4/1/02,Maine,4.453
15364,5/1/02,Maine,9.619
15365,6/1/02,Maine,14.751
15366,7/1/02,Maine,18.749
15367,8/1/02,Maine,19.33
15368,9/1/02,Maine,15.407
15369,10/1/02,Maine,5.728
15370,11/1/02,Maine,-0.169
15371,12/1/02,Maine,-5.751
15372,1/1/03,Maine,-12.446
15373,2/1/03,Maine,-10.873
15374,3/1/03,Maine,-3.921
15375,4/1/03,Maine,2.154
15376,5/1/03,Maine,10.02
15377,6/1/03,Maine,16.309
15378,7/1/03,Maine,18.91
15379,8/1/03,Maine,19.008
15380,9/1/03,Maine,15.05
15381,10/1/03,Maine,7.19
15382,11/1/03,Maine,2.193
15383,12/1/03,Maine,-4.641
15384,1/1/04,Maine,-14.121
15385,2/1/04,Maine,-7.743
15386,3/1/04,Maine,-1.756
15387,4/1/04,Maine,4.196
15388,5/1/04,Maine,11.031
15389,6/1/04,Maine,14.319
15390,7/1/04,Maine,18.296
15391,8/1/04,Maine,18.141
15392,9/1/04,Maine,13.755
15393,10/1/04,Maine,7.675
15394,11/1/04,Maine,1.104
15395,12/1/04,Maine,-6.812
15396,1/1/05,Maine,-11.254
15397,2/1/05,Maine,-6.824
15398,3/1/05,Maine,-3.541
15399,4/1/05,Maine,5.023
15400,5/1/05,Maine,8.711
15401,6/1/05,Maine,17.341
15402,7/1/05,Maine,19.257
15403,8/1/05,Maine,18.805
15404,9/1/05,Maine,15.162
15405,10/1/05,Maine,8.539
15406,11/1/05,Maine,2.285
15407,12/1/05,Maine,-5.615
15408,1/1/06,Maine,-4.959
15409,2/1/06,Maine,-7.181
15410,3/1/06,Maine,-1.508
15411,4/1/06,Maine,5.658
15412,5/1/06,Maine,11.954
15413,6/1/06,Maine,17.316
15414,7/1/06,Maine,20.406
15415,8/1/06,Maine,16.835
15416,9/1/06,Maine,13.665
15417,10/1/06,Maine,7.295
15418,11/1/06,Maine,4.253
15419,12/1/06,Maine,-2.098
15420,1/1/07,Maine,-8.034
15421,2/1/07,Maine,-11.06
15422,3/1/07,Maine,-3.237
15423,4/1/07,Maine,3.007
15424,5/1/07,Maine,10.925
15425,6/1/07,Maine,16.352
15426,7/1/07,Maine,18.268
15427,8/1/07,Maine,17.632
15428,9/1/07,Maine,14.34
15429,10/1/07,Maine,9.723
15430,11/1/07,Maine,0.363
15431,12/1/07,Maine,-7.312
15432,1/1/08,Maine,-7.248
15433,2/1/08,Maine,-7.453
15434,3/1/08,Maine,-4.601
15435,4/1/08,Maine,5.367
15436,5/1/08,Maine,10.218
15437,6/1/08,Maine,16.344
15438,7/1/08,Maine,19.82
15439,8/1/08,Maine,17.45
15440,9/1/08,Maine,13.862
15441,10/1/08,Maine,6.951
15442,11/1/08,Maine,2.019
15443,12/1/08,Maine,-5.985
15444,1/1/09,Maine,-13.102
15445,2/1/09,Maine,-7.138
15446,3/1/09,Maine,-3.003
15447,4/1/09,Maine,5.505
15448,5/1/09,Maine,10.781
15449,6/1/09,Maine,15.157
15450,7/1/09,Maine,17.412
15451,8/1/09,Maine,19.068
15452,9/1/09,Maine,13.102
15453,10/1/09,Maine,5.455
15454,11/1/09,Maine,4.03
15455,12/1/09,Maine,-5.279
15456,1/1/10,Maine,-6.263
15457,2/1/10,Maine,-4.149
15458,3/1/10,Maine,1.405
15459,4/1/10,Maine,7.138
15460,5/1/10,Maine,12.759
15461,6/1/10,Maine,16.118
15462,7/1/10,Maine,20.691
15463,8/1/10,Maine,18.674
15464,9/1/10,Maine,14.9
15465,10/1/10,Maine,7.48
15466,11/1/10,Maine,1.779
15467,12/1/10,Maine,-4.358
15468,1/1/11,Maine,-8.752
15469,2/1/11,Maine,-8.613
15470,3/1/11,Maine,-2.667
15471,4/1/11,Maine,4.021
15472,5/1/11,Maine,11.327
15473,6/1/11,Maine,15.784
15474,7/1/11,Maine,19.843
15475,8/1/11,Maine,18.471
15476,9/1/11,Maine,15.32
15477,10/1/11,Maine,8.783
15478,11/1/11,Maine,4.207
15479,12/1/11,Maine,-3.016
15480,1/1/12,Maine,-7.368
15481,2/1/12,Maine,-5.786
15482,3/1/12,Maine,1.22
15483,4/1/12,Maine,5.542
15484,5/1/12,Maine,12.433
15485,6/1/12,Maine,15.958
15486,7/1/12,Maine,19.895
15487,8/1/12,Maine,19.895
15488,9/1/12,Maine,13.784
15489,10/1/12,Maine,9.104
15490,11/1/12,Maine,0.858
15491,12/1/12,Maine,-3.773
15492,1/1/02,Maryland,4.144
15493,2/1/02,Maryland,4.641
15494,3/1/02,Maryland,7.597
15495,4/1/02,Maryland,13.766
15496,5/1/02,Maryland,16.91
15497,6/1/02,Maryland,22.909
15498,7/1/02,Maryland,25.51
15499,8/1/02,Maryland,25.254
15500,9/1/02,Maryland,21.161
15501,10/1/02,Maryland,13.775
15502,11/1/02,Maryland,7.428
15503,12/1/02,Maryland,1.611
15504,1/1/03,Maryland,-1.604
15505,2/1/03,Maryland,-0.131
15506,3/1/03,Maryland,6.978
15507,4/1/03,Maryland,11.405
15508,5/1/03,Maryland,15.564
15509,6/1/03,Maryland,20.912
15510,7/1/03,Maryland,24.306
15511,8/1/03,Maryland,24.642
15512,9/1/03,Maryland,20.198
15513,10/1/03,Maryland,12.732
15514,11/1/03,Maryland,10.633
15515,12/1/03,Maryland,2.648
15516,1/1/04,Maryland,-1.858
15517,2/1/04,Maryland,1.542
15518,3/1/04,Maryland,7.632
15519,4/1/04,Maryland,12.321
15520,5/1/04,Maryland,20.656
15521,6/1/04,Maryland,21.654
15522,7/1/04,Maryland,24.254
15523,8/1/04,Maryland,23.158
15524,9/1/04,Maryland,20.651
15525,10/1/04,Maryland,13.239
15526,11/1/04,Maryland,9.377
15527,12/1/04,Maryland,3.246
15528,1/1/05,Maryland,1.255
15529,2/1/05,Maryland,2.676
15530,3/1/05,Maryland,4.329
15531,4/1/05,Maryland,12.282
15532,5/1/05,Maryland,14.851
15533,6/1/05,Maryland,22.779
15534,7/1/05,Maryland,25.465
15535,8/1/05,Maryland,25.199
15536,9/1/05,Maryland,22.035
15537,10/1/05,Maryland,14.509
15538,11/1/05,Maryland,9.406
15539,12/1/05,Maryland,1.158
15540,1/1/06,Maryland,5.158
15541,2/1/06,Maryland,2.503
15542,3/1/06,Maryland,6.938
15543,4/1/06,Maryland,13.416
15544,5/1/06,Maryland,16.794
15545,6/1/06,Maryland,22.023
15546,7/1/06,Maryland,25.42
15547,8/1/06,Maryland,25.144
15548,9/1/06,Maryland,18.757
15549,10/1/06,Maryland,12.854
15550,11/1/06,Maryland,9.746
15551,12/1/06,Maryland,6.092
15552,1/1/07,Maryland,3.936
15553,2/1/07,Maryland,-1.587
15554,3/1/07,Maryland,7.277
15555,4/1/07,Maryland,10.591
15556,5/1/07,Maryland,18.088
15557,6/1/07,Maryland,22.584
15558,7/1/07,Maryland,24.137
15559,8/1/07,Maryland,24.814
15560,9/1/07,Maryland,21.175
15561,10/1/07,Maryland,17.379
15562,11/1/07,Maryland,7.902
15563,12/1/07,Maryland,3.674
15564,1/1/08,Maryland,2.165
15565,2/1/08,Maryland,3.074
15566,3/1/08,Maryland,7.222
15567,4/1/08,Maryland,12.907
15568,5/1/08,Maryland,15.902
15569,6/1/08,Maryland,23.614
15570,7/1/08,Maryland,24.645
15571,8/1/08,Maryland,22.826
15572,9/1/08,Maryland,20.637
15573,10/1/08,Maryland,12.807
15574,11/1/08,Maryland,7.222
15575,12/1/08,Maryland,3.755
15576,1/1/09,Maryland,-1.179
15577,2/1/09,Maryland,3.026
15578,3/1/09,Maryland,6.251
15579,4/1/09,Maryland,12.512
15580,5/1/09,Maryland,17.587
15581,6/1/09,Maryland,21.703
15582,7/1/09,Maryland,23.163
15583,8/1/09,Maryland,24.755
15584,9/1/09,Maryland,19.468
15585,10/1/09,Maryland,13.084
15586,11/1/09,Maryland,10.064
15587,12/1/09,Maryland,2.109
15588,1/1/10,Maryland,0.248
15589,2/1/10,Maryland,-0.249
15590,3/1/10,Maryland,8.65
15591,4/1/10,Maryland,14.072
15592,5/1/10,Maryland,18.754
15593,6/1/10,Maryland,24.578
15594,7/1/10,Maryland,26.22
15595,8/1/10,Maryland,24.767
15596,9/1/10,Maryland,21.511
15597,10/1/10,Maryland,14.384
15598,11/1/10,Maryland,8.092
15599,12/1/10,Maryland,-0.452
15600,1/1/11,Maryland,-1.031
15601,2/1/11,Maryland,3.281
15602,3/1/11,Maryland,6.705
15603,4/1/11,Maryland,13.632
15604,5/1/11,Maryland,18.841
15605,6/1/11,Maryland,23.499
15606,7/1/11,Maryland,26.434
15607,8/1/11,Maryland,24.202
15608,9/1/11,Maryland,20.852
15609,10/1/11,Maryland,13.392
15610,11/1/11,Maryland,10.053
15611,12/1/11,Maryland,5.648
15612,1/1/12,Maryland,3.263
15613,2/1/12,Maryland,4.931
15614,3/1/12,Maryland,11.557
15615,4/1/12,Maryland,12.239
15616,5/1/12,Maryland,19.729
15617,6/1/12,Maryland,21.862
15618,7/1/12,Maryland,26.469
15619,8/1/12,Maryland,24.387
15620,9/1/12,Maryland,20.032
15621,10/1/12,Maryland,14.082
15622,11/1/12,Maryland,6.054
15623,12/1/12,Maryland,5.664
15624,1/1/02,Massachusetts,-0.285
15625,2/1/02,Massachusetts,-0.454
15626,3/1/02,Massachusetts,2.294
15627,4/1/02,Massachusetts,8.794
15628,5/1/02,Massachusetts,12.28
15629,6/1/02,Massachusetts,17.674
15630,7/1/02,Massachusetts,21.591
15631,8/1/02,Massachusetts,21.702
15632,9/1/02,Massachusetts,17.925
15633,10/1/02,Massachusetts,8.797
15634,11/1/02,Massachusetts,3.617
15635,12/1/02,Massachusetts,-2.333
15636,1/1/03,Massachusetts,-7.868
15637,2/1/03,Massachusetts,-5.737
15638,3/1/03,Massachusetts,0.943
15639,4/1/03,Massachusetts,5.685
15640,5/1/03,Massachusetts,12.222
15641,6/1/03,Massachusetts,17.765
15642,7/1/03,Massachusetts,21.428
15643,8/1/03,Massachusetts,21.766
15644,9/1/03,Massachusetts,16.868
15645,10/1/03,Massachusetts,9.019
15646,11/1/03,Massachusetts,5.688
15647,12/1/03,Massachusetts,-0.959
15648,1/1/04,Massachusetts,-8.799
15649,2/1/04,Massachusetts,-3.265
15650,3/1/04,Massachusetts,2.206
15651,4/1/04,Massachusetts,7.838
15652,5/1/04,Massachusetts,14.554
15653,6/1/04,Massachusetts,17.361
15654,7/1/04,Massachusetts,20.255
15655,8/1/04,Massachusetts,20.338
15656,9/1/04,Massachusetts,16.74
15657,10/1/04,Massachusetts,9.749
15658,11/1/04,Massachusetts,4.647
15659,12/1/04,Massachusetts,-1.59
15660,1/1/05,Massachusetts,-5.692
15661,2/1/05,Massachusetts,-2.729
15662,3/1/05,Massachusetts,-0.758
15663,4/1/05,Massachusetts,8.581
15664,5/1/05,Massachusetts,10.751
15665,6/1/05,Massachusetts,20.024
15666,7/1/05,Massachusetts,21.754
15667,8/1/05,Massachusetts,21.923
15668,9/1/05,Massachusetts,18.144
15669,10/1/05,Massachusetts,10.819
15670,11/1/05,Massachusetts,5.403
15671,12/1/05,Massachusetts,-2.48
15672,1/1/06,Massachusetts,-0.18
15673,2/1/06,Massachusetts,-2.665
15674,3/1/06,Massachusetts,1.428
15675,4/1/06,Massachusetts,8.46
15676,5/1/06,Massachusetts,13.217
15677,6/1/06,Massachusetts,18.905
15678,7/1/06,Massachusetts,22.603
15679,8/1/06,Massachusetts,19.965
15680,9/1/06,Massachusetts,15.637
15681,10/1/06,Massachusetts,9.622
15682,11/1/06,Massachusetts,7.395
15683,12/1/06,Massachusetts,2.482
15684,1/1/07,Massachusetts,-1.973
15685,2/1/07,Massachusetts,-6.026
15686,3/1/07,Massachusetts,0.54
15687,4/1/07,Massachusetts,5.858
15688,5/1/07,Massachusetts,14.425
15689,6/1/07,Massachusetts,18.47
15690,7/1/07,Massachusetts,20.777
15691,8/1/07,Massachusetts,20.548
15692,9/1/07,Massachusetts,17.168
15693,10/1/07,Massachusetts,12.91
15694,11/1/07,Massachusetts,3.483
15695,12/1/07,Massachusetts,-2.519
15696,1/1/08,Massachusetts,-2.641
15697,2/1/08,Massachusetts,-2.526
15698,3/1/08,Massachusetts,0.725
15699,4/1/08,Massachusetts,8.614
15700,5/1/08,Massachusetts,12.251
15701,6/1/08,Massachusetts,19.371
15702,7/1/08,Massachusetts,22.032
15703,8/1/08,Massachusetts,19.351
15704,9/1/08,Massachusetts,16.709
15705,10/1/08,Massachusetts,9.181
15706,11/1/08,Massachusetts,4.134
